,restaurant_id,restaurant_name,country_code,city,address,locality,locality_verbose,cuisines,currency,has_table_booking,has_online_delivery,is_delivering_now,switch_to_order_menu,price_range,votes,average_cost_for_two,rating,menu_category,item_name,menu_price,price_range_cat
4408,3540,mcdonald's,1,gurgaon,314-315| food court| 3rd floor| dlf mega mall| dlf phase 1| gurgaon,dlf mega mall| dlf phase 1,dlf mega mall| dlf phase 1| gurgaon,fast food| burger,indian rupees(rs.),False,False,False,False,2,30,500,2.6,korean range & new offerings,crispy veggie burger + mcveggie burger + fries (m),424.76,2
4409,2572,mcdonald's,1,ghaziabad,9| shipra mall| indirapuram| ghaziabad,shipra mall| indirapuram,shipra mall| indirapuram| ghaziabad,fast food| burger,indian rupees(rs.),False,True,False,False,2,150,500,3.3,korean range & new offerings,crispy veggie burger + mcveggie burger + fries (m),424.76,2
4410,301163,mcdonald's,1,faridabad,12/7| 2nd floor| crown interiorz mall| sector 35| faridabad,crown interiorz mall| sector 35| faridabad,crown interiorz mall| sector 35| faridabad| faridabad,fast food| burger,indian rupees(rs.),False,False,False,False,2,58,500,3.4,korean range & new offerings,crispy veggie burger + mcveggie burger + fries (m),424.76,2
4411,2400014,mcdonald's,1,allahabad,shop 4| 34-b| m g marg| civil lines| allahabad,civil lines,civil lines| allahabad,fast food,indian rupees(rs.),False,False,False,False,2,53,400,3.3,korean range & new offerings,crispy veggie burger + mcveggie burger + fries (m),424.76,2
19100,18292672,blue water,1,pune,punawale| near basket bridge|off aundh-ravet brt| ravet| pune,ravet,ravet| pune,north indian| chinese| continental,indian rupees(rs.),True,True,False,False,3,487,1500,4.2,platters,veg platter,1000.0,3
19414,6507967,tales & spirits,1,pune,plot 64| shivaji housing society| senapati bapat road| pune,senapati bapat road,senapati bapat road| pune,italian| continental| cafe,indian rupees(rs.),True,True,False,False,2,997,800,4.1,veg combo meal,british tikka masala combo meal,349.0,2
19504,3900232,kerala cafe,1,varanasi,bhelupur crossing| bhelupur| varanasi,bhelupur,bhelupur| varanasi,south indian,indian rupees(rs.),False,False,False,False,2,125,300,3.6,breakfast & snacks,breakfast spcl appam,40.0,2
19505,309346,kerala cafe,1,new delhi,shop 4 & 5| 1st floor| block a/18| acharya niketan| mayur vihar phase 1| new delhi,mayur vihar phase 1,mayur vihar phase 1| new delhi,kerala,indian rupees(rs.),False,False,False,False,1,45,300,3.3,breakfast & snacks,breakfast spcl appam,40.0,1
19506,7807,kerala cafe,1,new delhi,dda market| ber sarai| aruna ashif ali marg| jnu| new delhi,jnu,jnu| new delhi,north indian| south indian,indian rupees(rs.),False,False,False,False,1,44,150,2.3,breakfast & snacks,breakfast spcl appam,40.0,1
20056,18388642,grandmama's cafe,1,mumbai,hotel royal garden| ground floor| juhu tara road| juhu| mumbai,juhu,juhu| mumbai,continental| italian,indian rupees(rs.),False,False,False,False,3,617,1100,3.8,salads,chicken caesar,495.0,3
20175,4000277,mainland china,1,patna,5th floor| central mall| fraser road area| patna,fraser road area,fraser road area| patna,chinese,indian rupees(rs.),False,False,False,False,3,65,1400,3.5,cheung fun,chicken cheung fun (mc),545.0,3
20176,7784,mainland china,1,noida,ground floor| plot k-1| dharam palace| sector 18| noida,sector 18,sector 18| noida,chinese,indian rupees(rs.),True,True,False,False,3,743,1800,3.7,cheung fun,chicken cheung fun (mc),545.0,3
20177,1018,mainland china,1,new delhi,plot 4| local shopping centre| masjid moth| greater kailash (gk) 2| new delhi,greater kailash (gk) 2,greater kailash (gk) 2| new delhi,chinese,indian rupees(rs.),True,True,False,False,3,780,1800,3.7,cheung fun,chicken cheung fun (mc),545.0,3
20178,3301035,mainland china,1,nagpur,deepika hospitalities private ltd| plot 19| wardha road| vivekanand nagar| nagpur,vivekanand nagar,vivekanand nagar| nagpur,chinese,indian rupees(rs.),False,False,False,False,3,45,1000,3.8,cheung fun,chicken cheung fun (mc),545.0,3
20179,300772,mainland china,1,gurgaon,sco 26| opposite reliance mart| main market| sector 29| gurgaon,sector 29,sector 29| gurgaon,chinese,indian rupees(rs.),True,False,False,False,3,563,1800,3.3,cheung fun,chicken cheung fun (mc),545.0,3
20180,2900012,mainland china,1,bhubaneshwar,the crown| a1| near irc village| nayapalli| bhubaneshwar,the crown| nayapalli,the crown| nayapalli| bhubaneshwar,chinese,indian rupees(rs.),False,False,False,False,3,345,1500,4.3,cheung fun,chicken cheung fun (mc),545.0,3
20787,18466408,desi dhaba,1,new delhi,indira vikas colony| near nirankari school| indira vikas colony| mukherjee nagar| new delhi,mukherjee nagar,mukherjee nagar| new delhi,north indian,indian rupees(rs.),False,False,False,False,1,0,400,1.0,soup,manchow soup,160.0,1
20904,18396250,huber & holly,1,ahmedabad,7 b| circle  b| opposite rajpath club| sarkhej| gandhinagar highway| bodakdev| ahmedabad,bodakdev,bodakdev| ahmedabad,ice cream| desserts| continental,indian rupees(rs.),False,True,False,False,1,217,300,4.5,gift hamper,gift hamper,499.0,1
21028,2800012,pizza hut,1,vizag,plot no 47- 10-23/3| 5th floor| isnar khazana towers| dwaraka nagar| vizag,dwaraka nagar,dwaraka nagar| vizag,pizza| fast food,indian rupees(rs.),False,False,False,False,2,230,600,4.3,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,2
21029,2800013,pizza hut,1,vizag,52-1-35|36&38| cmr mall| new resapavanipalem| maddilapalem| vizag,cmr central mall| maddilapalem,cmr central mall| maddilapalem| vizag,pizza| fast food,indian rupees(rs.),False,False,False,False,2,289,600,4.6,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,2
21030,3200024,pizza hut,1,vadodara,51|akashganga complex|race course road| vadiwadi| vadodara,vadiwadi,vadiwadi| vadodara,pizza| italian,indian rupees(rs.),False,False,False,False,2,269,600,4.1,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,2
21031,3800018,pizza hut,1,surat,akash ganga| opposite croma| dumas road| piplod| surat,piplod,piplod| surat,pizza,indian rupees(rs.),False,False,False,False,3,216,800,4.1,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21032,2700049,pizza hut,1,ranchi,shop 101| ground floor| spring city mall| beside eyelex cinema| airport road| hinoo| doranda| ranchi,spring city mall| doranda,spring city mall| doranda| ranchi,pizza,indian rupees(rs.),False,False,False,False,2,66,700,3.5,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,2
21033,394,pizza hut,1,noida,the great india place mall| sector 38 a| noida| sector 38| noida,the great india place| sector 38,the great india place| sector 38| noida,italian| pizza| fast food,indian rupees(rs.),False,False,False,False,3,189,1000,3.7,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21034,393,pizza hut,1,noida,ground floor| supertech shopprix mall| sector 61| noida,supertech shopprix mall| sector 61,supertech shopprix mall| sector 61| noida,italian| pizza| fast food,indian rupees(rs.),False,True,False,False,3,113,1000,3.3,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21035,390,pizza hut,1,noida,ground floor| spice world mall| sector 25-a| sector 25| noida,spice world mall| sector 25,spice world mall| sector 25| noida,italian| pizza| fast food,indian rupees(rs.),False,False,False,False,3,144,1000,3.4,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21036,5696,pizza hut,1,noida,c-25| stellar it park| sector 62| noida,sector 62,sector 62| noida,italian| pizza,indian rupees(rs.),False,True,False,False,3,147,1000,3.1,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21037,18383460,pizza hut,1,noida,food court| 3rd floor| logix city centre| sector 32| near sector 34| noida,logix city centre| sector 32| noida,logix city centre| sector 32| noida| noida,italian| pizza| fast food,indian rupees(rs.),False,False,False,False,3,7,1000,2.6,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21038,18381675,pizza hut,1,noida,1st floor| garden galleria| sector 38| noida,gardens galleria| sector 38 noida,gardens galleria| sector 38 noida| noida,italian| pizza| fast food,indian rupees(rs.),False,False,False,False,3,0,1000,1.0,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21039,18268722,pizza hut,1,noida,3rd floor| dlf mall of india| sector 18| noida,dlf mall of india| sector 18|  noida,dlf mall of india| sector 18|  noida| noida,italian| pizza| fast food,indian rupees(rs.),False,False,False,False,3,173,1000,3.9,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21040,252,pizza hut,1,new delhi,v3s mall| laxmi nagar| new delhi,v3s mall| laxmi nagar,v3s mall| laxmi nagar| new delhi,italian| pizza| fast food,indian rupees(rs.),False,True,False,False,3,224,1000,2.4,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21041,1079,pizza hut,1,new delhi,shop 26 & 27| tdi mall| rajouri garden| new delhi,tdi mall| rajouri garden,tdi mall| rajouri garden| new delhi,italian| pizza| fast food,indian rupees(rs.),False,True,False,False,3,141,1000,3.6,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21042,256,pizza hut,1,new delhi,12| pvr anupam complex| community centre,saket,saket| new delhi,italian| pizza| fast food,indian rupees(rs.),False,True,False,False,3,237,1000,3.1,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21043,257,pizza hut,1,new delhi,g-5| aggarwal millenium tower| netaji subhash place| new delhi,netaji subhash place,netaji subhash place| new delhi,italian| pizza| fast food,indian rupees(rs.),False,True,False,False,3,211,1000,3.3,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21044,250,pizza hut,1,new delhi,fa 7 & 8| metro walk mall| sector 11| rohini| new delhi,metro walk mall| rohini,metro walk mall| rohini| new delhi,italian| pizza| fast food,indian rupees(rs.),False,False,False,False,3,83,1000,2.8,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21045,261,pizza hut,1,new delhi,58| janpath| new delhi,janpath,janpath| new delhi,italian| pizza| fast food,indian rupees(rs.),False,True,False,False,3,116,1000,3.4,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21046,259,pizza hut,1,new delhi,s-32| main road market| green park| new delhi,green park,green park| new delhi,italian| pizza| fast food,indian rupees(rs.),False,True,False,False,3,276,1000,3.3,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21047,4857,pizza hut,1,new delhi,2518| hudson lane| kingsway camp| delhi university-gtb nagar| new delhi,delhi university-gtb nagar,delhi university-gtb nagar| new delhi,italian| pizza| fast food,indian rupees(rs.),False,True,False,False,3,143,1000,3.4,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21048,249,pizza hut,1,new delhi,m-20| outer circle| connaught place| new delhi,connaught place,connaught place| new delhi,italian| pizza| fast food,indian rupees(rs.),False,True,False,False,3,541,1000,3.5,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21049,262,pizza hut,1,new delhi,41| basant lok market| vasant vihar| new delhi,basant lok market| vasant vihar,basant lok market| vasant vihar| new delhi,italian| pizza| fast food,indian rupees(rs.),False,True,False,False,3,161,1000,3.1,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21050,310777,pizza hut,1,new delhi,b-2/3| ashok vihar phase 2| new delhi,ashok vihar phase 2,ashok vihar phase 2| new delhi,italian| pizza| fast food,indian rupees(rs.),False,True,False,False,3,35,1000,3.4,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21051,1078,pizza hut,1,new delhi,17| mangalam place| aggarwal city plaza| rohini| new delhi,aggarwal city plaza| rohini,aggarwal city plaza| rohini| new delhi,italian| pizza| fast food,indian rupees(rs.),False,True,False,False,3,125,1000,2.6,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21052,3600009,pizza hut,1,mysore,opposite loyal world super market| temple road|  vani vilas mohalla| jayalakhsmipuram| mysore,jayalakhsmipuram,jayalakhsmipuram| mysore,pizza| italian,indian rupees(rs.),False,False,False,False,2,304,700,4.0,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,2
21053,254,pizza hut,1,gurgaon,centerpoint| a block| phase 1| sushant lok| gurgaon,sushant lok,sushant lok| gurgaon,italian| pizza| fast food,indian rupees(rs.),False,True,False,False,3,80,1000,2.8,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21054,2600025,pizza hut,1,bhopal,third floor| db city mall| arera hills| maharana pratap nagar| bhopal,db city| maharana pratap nagar,db city| maharana pratap nagar| bhopal,pizza,indian rupees(rs.),False,False,False,False,2,118,650,4.1,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,2
21055,2400349,pizza hut,1,allahabad,31/31| sardar patel marg| civil lines| allahabad,civil lines,civil lines| allahabad,italian| pizza,indian rupees(rs.),False,False,False,False,3,35,700,3.4,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
21056,3400105,pizza hut,1,agra,8| handicraft nagar| fatehabad road| tajganj| agra,tajganj,tajganj| agra,italian| pizza,indian rupees(rs.),False,False,False,False,2,134,700,4.4,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,2
21057,5600961,pizza hut,214,sharjah,next to safeer mall| al nahda| sharjah,al nahda,al nahda| sharjah,fast food| pizza,emirati diram(aed),False,False,False,False,3,154,80,2.4,all-new juicylicious pizzas & more!,kadhai paneer melts,299.0,3
24538,18233599,the chocolate room,1,new delhi,b-6| ground floor| shivalik| malviya nagar| new delhi,malviya nagar,malviya nagar| new delhi,cafe| italian| mexican| salad| desserts,indian rupees(rs.),True,True,False,False,2,155,850,3.4,today's exclusive dishes,kitkat shake,249.0,2
24539,18217857,the chocolate room,1,faridabad,10| 2nd floor| crown interiorz mall| sector 35| faridabad,crown interiorz mall| sector 35| faridabad,crown interiorz mall| sector 35| faridabad| faridabad,cafe| desserts,indian rupees(rs.),False,True,False,False,2,59,900,3.6,today's exclusive dishes,kitkat shake,249.0,2
24940,309844,natural ice cream,1,new delhi,ground floor| jmd kohinoor mall| masjid moth| main road| greater kailash (gk) 2| new delhi,jmd kohinoor mall| greater kailash,jmd kohinoor mall| greater kailash| new delhi,ice cream,indian rupees(rs.),False,True,False,False,1,665,150,4.5,no added sugar,"anjeer (medium fat ice cream, no added sugar)",79.24,1
24941,18349919,natural ice cream,1,new delhi,g-1| ground floor| opposite aurobindo market| hauz khas| new delhi,hauz khas,hauz khas| new delhi,ice cream,indian rupees(rs.),False,True,False,False,1,67,150,4.5,no added sugar,"anjeer (medium fat ice cream, no added sugar)",79.24,1
24982,18261140,mamagoto,1,noida,d-423| 3rd floor| dlf mall of india| sector 18| noida,dlf mall of india| sector 18|  noida,dlf mall of india| sector 18|  noida| noida,asian| thai| chinese,indian rupees(rs.),True,True,False,False,3,428,1600,4.3,dimsum,non veg dimsum platter,989.0,3
24983,2632,mamagoto,1,new delhi,53| 1st floor| middle lane| khan market| new delhi,khan market,khan market| new delhi,asian| thai| chinese,indian rupees(rs.),True,True,False,False,3,1330,1600,4.1,dimsum,non veg dimsum platter,989.0,3
24984,8430,mamagoto,1,gurgaon,sco 56| city centre| sector 29| gurgaon,sector 29,sector 29| gurgaon,asian| thai| chinese,indian rupees(rs.),True,True,False,False,3,875,1600,4.1,dimsum,non veg dimsum platter,989.0,3
25102,49486,tea villa cafe,1,mumbai,pardhy house| opposite jain temple| junction of mg road and hanuman road| vile parle east| mumbai,vile parle east,vile parle east| mumbai,cafe| italian| desserts| fast food| chinese| tea,indian rupees(rs.),True,True,False,False,3,1515,1000,3.6,belgian waffles,chocolate loaded,275.0,3
